,Dim1,Dim2,label
73,70.20561218261719,47.27235794067383,2.0
74,-45.736785888671875,69.68550872802734,6.0
75,-13.954875946044922,-102.83631134033203,4.0
76,44.53202438354492,-48.81426239013672,7.0
77,-86.68514251708984,-5.9420695304870605,1.0
78,11.113609313964844,-97.85057830810547,4.0
79,-92.9800796508789,-29.24394416809082,1.0
80,-48.96814727783203,-78.87150573730469,5.0
81,-0.04070376977324486,-77.46672058105469,4.0
82,-42.14646530151367,-28.78453826904297,8.0
83,20.499740600585938,-54.450138092041016,9.0
84,-32.48767852783203,18.966899871826172,2.0
85,33.064697265625,-75.536376953125,9.0
86,83.25091552734375,-3.1097261905670166,9.0
87,1.7819437980651855,-17.86771583557129,8.0
88,72.92321014404297,-31.600175857543945,9.0
89,-54.908756256103516,52.943389892578125,6.0
90,43.76599884033203,14.745553016662598,3.0
91,-76.61516571044922,90.38764190673828,6.0
92,22.716690063476562,-87.61775207519531,4.0
93,-17.528867721557617,71.52269744873047,6.0
94,-67.77969360351562,36.238067626953125,2.0
95,89.16207122802734,1.307498812675476,9.0
96,-79.27705383300781,-17.334585189819336,1.0
97,-58.27777862548828,13.776346206665039,2.0
98,54.88535690307617,94.79801177978516,0.0
99,-7.048521518707275,10.869277954101562,5.0
100,39.286983489990234,-48.502681732177734,9.0
101,-65.06526947021484,23.474233627319336,2.0
102,97.89366149902344,11.197121620178223,7.0
103,90.66352844238281,-30.349140167236328,7.0
104,-27.734458923339844,55.71749496459961,2.0
105,-36.47311019897461,-33.32195281982422,8.0
106,-35.30445861816406,-14.72943115234375,8.0
107,38.683109283447266,31.64487075805664,5.0
108,21.170387268066406,81.03682708740234,0.0
109,-59.170475006103516,97.79894256591797,6.0
110,69.75157165527344,74.5381088256836,0.0
111,18.373390197753906,62.43705749511719,0.0
112,-56.113861083984375,45.07572937011719,2.0
113,51.71907043457031,-94.83358764648438,9.0
114,47.390811920166016,98.3519058227539,0.0
115,47.26105499267578,-98.82360076904297,4.0
116,110.71019744873047,21.849212646484375,7.0
117,54.83639907836914,-8.747008323669434,7.0
118,-114.12357330322266,0.7257373929023743,1.0
119,11.935986518859863,-7.400060653686523,5.0
120,91.07925415039062,-67.60906219482422,7.0
121,101.32335662841797,20.276884078979492,9.0
122,-3.9853451251983643,-92.49778747558594,4.0
123,-10.109253883361816,125.72164916992188,6.0
124,-70.01090240478516,-50.47509002685547,1.0
125,-42.96788024902344,81.86905670166016,5.0
126,46.63712692260742,-34.72947311401367,7.0
127,-33.405052185058594,73.9433822631836,6.0
128,-46.063594818115234,-54.990535736083984,5.0
129,43.68378829956055,89.37648010253906,0.0
130,3.220522403717041,-112.46593475341797,4.0
131,35.60232925415039,-5.375274658203125,8.0
132,41.951904296875,-19.44203758239746,7.0
133,-24.025493621826172,65.08557891845703,6.0
134,-63.77142333984375,-41.799171447753906,1.0
135,-40.17576599121094,-16.764677047729492,8.0
136,97.24345397949219,-42.72700500488281,7.0
137,15.181717872619629,29.42413902282715,3.0
138,123.11475372314453,-30.43745994567871,7.0
139,-15.774614334106445,20.90528678894043,3.0
140,-112.30445861816406,-12.12337875366211,1.0
141,50.95527267456055,106.05870056152344,0.0
142,0.7777400612831116,21.088176727294922,3.0
143,-24.478046417236328,-91.78031921386719,4.0
144,-41.83106231689453,-76.53202056884766,5.0
145,-12.883454322814941,-86.7401351928711,4.0
146,22.682308197021484,65.44265747070312,0.0
147,-47.47989273071289,-68.4184341430664,5.0
148,-21.40323257446289,-92.25955963134766,4.0
149,55.16279602050781,64.14725494384766,0.0
150,13.864716529846191,28.277587890625,3.0
151,-38.04265213012695,-63.11463928222656,5.0
152,-64.12810516357422,-36.14305877685547,1.0
153,38.51796340942383,75.3152084350586,0.0
154,-34.777584075927734,-8.761825561523438,8.0
155,33.190818786621094,11.991911888122559,3.0
156,102.0656509399414,12.457589149475098,7.0
157,39.624839782714844,67.44805908203125,0.0
158,81.91641998291016,-53.193031311035156,9.0
159,-16.33899688720703,111.5716552734375,6.0
160,-30.117948532104492,73.64268493652344,6.0
161,19.678630828857422,-56.46937561035156,9.0
162,-47.86374282836914,-79.666015625,5.0
163,5.4841156005859375,-93.00074005126953,4.0
164,-44.33054733276367,67.05257415771484,6.0
165,50.8983268737793,-50.833316802978516,9.0
166,16.60363006591797,1.1713814735412598,3.0
167,9.911989212036133,-8.914193153381348,5.0
168,37.848243713378906,-112.9299545288086,4.0
169,-22.099519729614258,35.60918045043945,2.0
170,-22.46254539489746,-103.67044067382812,4.0
171,-13.902568817138672,-20.758710861206055,8.0
172,56.168941497802734,-6.7841362953186035,7.0
173,53.385009765625,-37.74504089355469,7.0
174,-41.492549896240234,-63.94947814941406,5.0
175,53.918663024902344,-98.52490997314453,8.0
176,64.212890625,21.88713836669922,8.0
177,-42.32756805419922,-5.249651908874512,8.0
178,-48.756832122802734,40.7414665222168,2.0
179,-67.48668670654297,25.768444061279297,6.0
180,30.03578758239746,-53.85491180419922,9.0
181,30.307544708251953,38.23197555541992,3.0
182,-88.75353240966797,-32.32288360595703,1.0
183,33.71247482299805,115.19932556152344,0.0
184,-9.790411949157715,-96.02396392822266,4.0
185,-88.48588562011719,-50.17771911621094,1.0
186,-4.491473197937012,1.1505738496780396,5.0
187,42.6687126159668,-58.29979705810547,9.0
188,49.41108322143555,71.39653015136719,0.0
189,-24.210725784301758,130.02894592285156,6.0
190,-35.372798919677734,31.202516555786133,2.0
191,-99.83068084716797,26.055824279785156,1.0
192,89.00276184082031,-23.348787307739258,3.0
193,10.28844928741455,85.39494323730469,0.0
194,-11.341949462890625,73.1716079711914,6.0
195,55.196781158447266,98.82369232177734,0.0
196,9.066692352294922,88.24840545654297,0.0
197,5.953683853149414,-20.30032730102539,8.0
198,64.76980590820312,19.80698013305664,3.0
199,-33.34299850463867,38.272560119628906,2.0
200,20.792118072509766,83.79478454589844,0.0
201,9.114036560058594,66.62444305419922,0.0
202,-63.29643630981445,99.7013168334961,6.0
203,41.35882568359375,107.82124328613281,0.0
204,64.01433563232422,71.4765853881836,0.0
205,30.248882293701172,-111.33052062988281,4.0
206,97.94914245605469,-23.520292282104492,7.0
207,-32.595611572265625,24.46388816833496,2.0
208,100.56060791015625,16.811784744262695,7.0
209,-107.89949035644531,11.958318710327148,1.0
210,79.05518341064453,-24.263715744018555,9.0
211,26.396377563476562,-65.04197692871094,9.0
212,5.269336223602295,21.17756462097168,3.0
213,76.98233032226562,-18.801042556762695,9.0
214,-6.908693313598633,-29.428468704223633,8.0
215,-79.42888641357422,42.427528381347656,4.0
216,-41.65940475463867,66.51123809814453,6.0
217,-62.31944274902344,-22.35077667236328,6.0
218,-33.30129623413086,-66.67466735839844,5.0
219,30.09735679626465,13.262127876281738,3.0
220,-48.38503646850586,-26.225191116333008,8.0
221,-92.37380981445312,-27.76283073425293,1.0
222,-10.28213119506836,-16.527957916259766,8.0
223,99.17267608642578,-35.999778747558594,7.0
224,-106.76815032958984,-42.3536262512207,1.0
225,21.577423095703125,34.222877502441406,3.0
226,122.65068054199219,-31.68494415283203,7.0
227,-45.056396484375,104.22865295410156,6.0
228,-8.181540489196777,37.174381256103516,3.0
229,-10.324481010437012,96.77410125732422,6.0
230,2.2655420303344727,29.928380966186523,3.0
231,-11.206287384033203,117.9012222290039,6.0
232,2.147892475128174,37.117061614990234,3.0
233,-35.933685302734375,18.27865982055664,2.0
234,22.99498748779297,-3.1364409923553467,3.0
235,-85.0659408569336,50.59493637084961,2.0
236,-44.92607498168945,14.92503547668457,2.0
237,100.56565856933594,-58.062774658203125,7.0
238,41.79227828979492,-75.38383483886719,9.0
239,-58.69568634033203,32.56871032714844,2.0
240,-18.157941818237305,55.584354400634766,3.0
241,-25.174488067626953,33.26555633544922,2.0
242,46.08576965332031,-19.443588256835938,7.0
243,-0.9762503504753113,11.981800079345703,5.0
244,-58.05057907104492,-94.14288330078125,5.0
245,-42.60735321044922,-35.25326919555664,8.0
246,1.0996487140655518,-32.704917907714844,8.0
247,-68.24234008789062,53.93598556518555,2.0
248,68.8984375,74.76403045654297,0.0
249,-95.7317123413086,-58.481605529785156,1.0
250,-21.490015029907227,-104.41944885253906,4.0
251,4.9659905433654785,69.0715103149414,0.0
252,-18.614315032958984,95.4966049194336,6.0
253,18.92722511291504,22.199979782104492,3.0
254,31.595190048217773,-77.61221313476562,7.0
255,-70.43543243408203,-46.16283416748047,1.0
256,-113.71128845214844,14.533341407775879,1.0
257,-93.92324829101562,-33.0318603515625,1.0
258,0.7837442755699158,-95.96504211425781,4.0
259,101.01615905761719,-16.7955265045166,7.0
260,24.611129760742188,95.45381927490234,0.0
261,-47.76637268066406,12.776683807373047,2.0
262,77.19562530517578,-31.433971405029297,9.0
263,-67.38440704345703,18.876482009887695,2.0
264,46.59873962402344,101.51342010498047,0.0
265,-37.41212463378906,-54.951507568359375,5.0
266,-81.29676818847656,83.89978790283203,6.0
267,20.349136352539062,73.91939544677734,0.0
268,-16.02910041809082,-15.539629936218262,8.0
269,85.422607421875,-80.78800964355469,9.0
270,-60.84346008300781,70.97138214111328,6.0
271,-38.558074951171875,12.041625022888184,2.0
272,29.658584594726562,102.92415618896484,0.0
273,10.755329132080078,87.84635162353516,0.0
274,96.53213500976562,-34.093231201171875,7.0
275,-22.188207626342773,47.31351089477539,2.0
276,31.61133575439453,85.68169403076172,0.0
277,3.736717462539673,-111.09623718261719,4.0
278,-81.85206604003906,30.689790725708008,2.0
279,27.785520553588867,84.23861694335938,0.0
280,81.18116760253906,-58.37245559692383,9.0
281,-74.92508697509766,-33.759483337402344,1.0
282,-10.221332550048828,88.85279083251953,6.0
283,37.02040481567383,-69.08609771728516,9.0
284,6.101632595062256,26.187400817871094,3.0
285,36.267372131347656,102.76344299316406,0.0
286,35.57023239135742,104.20169067382812,0.0
287,-52.70388412475586,32.66740036010742,2.0
288,33.412376403808594,107.18264770507812,0.0
289,-48.3668212890625,98.10762786865234,6.0
290,-30.2459659576416,-22.5489444732666,8.0
291,-14.423361778259277,-92.63961791992188,4.0
292,16.30660057067871,80.10868072509766,0.0
293,59.70106887817383,-37.6661262512207,7.0
294,-34.62842559814453,15.58093547821045,2.0
295,-106.46994018554688,17.2257022857666,1.0
296,27.698646545410156,-51.01383590698242,9.0
297,45.940582275390625,20.237133026123047,5.0
298,-45.75459289550781,44.311859130859375,2.0
299,32.54705047607422,-97.05831909179688,4.0
300,-24.351198196411133,-12.597063064575195,8.0
301,-34.51338195800781,-60.92605972290039,5.0
302,-30.267934799194336,43.187721252441406,2.0
303,51.40842819213867,-80.4852523803711,9.0
304,92.86932373046875,-13.6378812789917,7.0
305,53.95524978637695,-7.819436073303223,9.0
306,-64.96627807617188,10.863107681274414,2.0
307,80.73149108886719,-56.227230072021484,9.0
308,85.23785400390625,-31.05658531188965,7.0
309,46.88223648071289,-96.7947998046875,4.0
310,36.81415939331055,-57.5203971862793,9.0
311,64.83032989501953,27.179264068603516,3.0
312,-30.91727638244629,47.106876373291016,2.0
313,42.83562469482422,-21.585830688476562,7.0
314,22.517892837524414,6.914126396179199,3.0
315,-48.2786750793457,99.42935943603516,6.0
316,9.938558578491211,39.06157684326172,3.0
317,-77.39222717285156,84.5692138671875,6.0
318,-15.26856517791748,2.585561990737915,8.0
319,-40.03840637207031,-37.7752571105957,8.0
320,43.78196334838867,7.729920864105225,3.0
321,52.89638900756836,-25.71722984313965,7.0
322,21.583019256591797,102.7372817993164,0.0
323,27.004878997802734,-45.882930755615234,9.0
324,-50.22305679321289,26.346723556518555,2.0
325,110.1387710571289,-53.262672424316406,7.0
326,27.005950927734375,-45.102054595947266,9.0
327,35.15694046020508,113.6128158569336,0.0
328,27.50977325439453,-26.132280349731445,5.0
329,3.8005800247192383,-92.6080093383789,4.0
330,-46.6898193359375,80.6032943725586,5.0
331,-33.6761360168457,-8.356534004211426,8.0
332,9.524030685424805,-84.81859588623047,4.0
333,17.56534767150879,36.59563446044922,3.0
334,67.82779693603516,20.238664627075195,3.0
335,-108.05590057373047,11.905946731567383,1.0
336,97.11163330078125,-31.541465759277344,7.0
337,-26.457408905029297,-42.46393966674805,8.0
338,73.92594909667969,-23.72324562072754,9.0
339,89.74595642089844,-3.8436191082000732,7.0
340,-37.38557815551758,100.14021301269531,6.0
341,-21.522632598876953,38.904598236083984,2.0
342,-69.99398040771484,-45.87495040893555,1.0
343,123.96345520019531,-18.215801239013672,7.0
344,50.58085632324219,72.29263305664062,0.0
345,-3.167874813079834,9.599493026733398,5.0
346,-38.7178955078125,68.79658508300781,6.0
347,-5.611196517944336,48.359107971191406,5.0
348,-48.76963806152344,18.489980697631836,2.0
349,52.85976028442383,-79.62516021728516,9.0
350,22.97443389892578,25.398977279663086,5.0
351,-12.253166198730469,-69.84534454345703,4.0
352,-10.90806770324707,92.27738189697266,6.0
353,-31.869430541992188,47.288631439208984,2.0
354,-28.583127975463867,40.11363983154297,2.0
355,-20.6516170501709,31.702871322631836,2.0
356,29.98457145690918,-35.47312545776367,9.0
357,35.664756774902344,104.02997589111328,0.0
358,89.74687957763672,-64.4864273071289,7.0
359,50.85449981689453,-22.383087158203125,7.0
360,-112.31356811523438,-30.14451789855957,2.0
361,-63.698822021484375,39.87965774536133,2.0
362,-25.8525333404541,76.73783111572266,6.0
363,22.808536529541016,14.43681812286377,3.0
364,2.1764097213745117,-111.98699188232422,4.0
365,-39.6417350769043,5.4590349197387695,2.0
366,12.547486305236816,85.65785217285156,0.0
367,-47.272621154785156,-74.62682342529297,5.0
368,91.49738311767578,9.98682975769043,9.0
369,-5.577494144439697,94.55240631103516,6.0
370,-69.0492935180664,53.31264114379883,2.0
371,-113.82393646240234,17.029216766357422,1.0
372,78.20173645019531,-31.845680236816406,9.0
373,36.85979080200195,64.42699432373047,0.0
374,-46.57648849487305,108.5931396484375,6.0
375,51.32195281982422,59.37567901611328,0.0
376,5.514908790588379,-64.5107650756836,4.0
377,-34.264015197753906,76.27542114257812,8.0
378,1.6289504766464233,-87.7437744140625,4.0
379,17.603317260742188,40.83135223388672,3.0
380,-86.91007232666016,-48.506614685058594,1.0
381,-43.09779739379883,-77.21603393554688,5.0
382,27.74908447265625,-111.86608123779297,4.0
383,-65.89103698730469,32.172035217285156,2.0
384,27.4569149017334,-41.09569549560547,9.0
385,5.161383628845215,46.202701568603516,5.0
386,104.58859252929688,-4.05587100982666,7.0
387,5.869381904602051,52.5057487487793,3.0
388,-97.06146240234375,6.086050510406494,1.0
389,-2.2734057903289795,1.7459136247634888,5.0
390,34.98336410522461,-99.94562530517578,4.0
391,-46.90613555908203,-75.9802474975586,5.0
392,38.91636276245117,6.259252548217773,3.0
393,92.70218658447266,4.936992645263672,7.0
394,7.3243608474731445,26.558115005493164,3.0
395,-39.743595123291016,-30.75452995300293,8.0
396,-65.43328857421875,99.66108703613281,6.0
397,-33.08588409423828,56.43108367919922,2.0
398,-64.22673034667969,-51.89604187011719,4.0
399,-75.81517791748047,90.27094268798828,6.0
400,-110.45550537109375,11.14644718170166,1.0
401,-103.09048461914062,-36.29752731323242,1.0
402,-3.0865180492401123,-84.16856384277344,4.0
403,52.26254653930664,98.6424560546875,0.0
404,50.9149284362793,71.05431365966797,0.0
405,-8.841106414794922,11.095100402832031,5.0
406,-28.469926834106445,-33.0555534362793,8.0
407,-47.07075881958008,105.45822143554688,6.0
408,103.91243743896484,-26.22311782836914,7.0
409,-2.7200992107391357,-104.66976165771484,4.0
410,-66.6231460571289,39.08155059814453,2.0
411,-22.95646858215332,4.6505632400512695,8.0
412,-55.03718566894531,-20.589141845703125,0.0
413,-40.13425064086914,36.13785934448242,2.0
414,-60.19853210449219,-15.919661521911621,5.0
415,30.84598731994629,-28.089139938354492,4.0
416,0.23575350642204285,-27.611648559570312,8.0
417,-45.69841384887695,-53.56870651245117,3.0
418,21.266611099243164,65.7940902709961,0.0
419,-16.992698669433594,71.50506591796875,6.0
420,37.856510162353516,-112.79145050048828,4.0
421,35.263885498046875,26.43198013305664,8.0
422,-60.215267181396484,68.91102600097656,6.0
423,23.631547927856445,-70.6748275756836,4.0
424,-93.41172790527344,3.577406406402588,1.0
425,-12.736653327941895,-1.3131412267684937,8.0
426,-95.79122924804688,-16.065370559692383,1.0
427,-42.83598709106445,-93.80280303955078,5.0
428,21.031312942504883,-92.64959716796875,4.0
429,84.875,-13.639172554016113,9.0
430,-19.90448760986328,-102.79883575439453,4.0
431,14.947967529296875,22.646587371826172,3.0
432,-53.61588668823242,35.51979446411133,2.0
433,59.333377838134766,67.70550537109375,0.0
434,-44.95670700073242,76.36538696289062,5.0
435,19.43746566772461,85.54268646240234,0.0
436,78.28018951416016,-58.18385696411133,7.0
437,31.4114990234375,-57.94309997558594,9.0
438,-35.715267181396484,21.980432510375977,2.0
439,78.35354614257812,-33.42634963989258,9.0
440,-10.03516674041748,-8.285054206848145,8.0
441,78.89506530761719,-33.776554107666016,9.0
442,-11.587214469909668,74.44952392578125,6.0
443,54.34585952758789,30.559528350830078,5.0
444,-22.42042350769043,37.19283676147461,2.0
445,22.846391677856445,-88.50894165039062,4.0
446,15.625483512878418,-104.53804779052734,4.0
447,-71.73167419433594,89.70401763916016,6.0
448,-6.973072052001953,-99.27022552490234,4.0
449,-26.64887237548828,-17.06228256225586,8.0
450,-3.5095274448394775,-95.522705078125,4.0
451,-99.21366119384766,-16.166913986206055,1.0
452,86.77693176269531,-35.90098571777344,7.0
453,13.312597274780273,-3.0797829627990723,5.0
454,-37.17680740356445,-22.2015380859375,8.0
455,14.789403915405273,-48.231964111328125,9.0
456,14.598203659057617,-3.3463118076324463,5.0
457,50.26408386230469,-69.6500473022461,9.0
458,30.988576889038086,-18.998857498168945,3.0
459,50.29450607299805,-1.6476022005081177,2.0
460,6.5546722412109375,8.448458671569824,5.0
461,-26.758827209472656,-22.772371292114258,8.0
462,-68.5057144165039,20.99662971496582,2.0
463,-26.23013687133789,28.0437068939209,2.0
464,61.45728302001953,-41.80287170410156,7.0
465,-60.04641342163086,38.172569274902344,2.0
466,-36.34920883178711,-37.223907470703125,8.0
467,16.27462387084961,-56.71943664550781,4.0
468,-73.90921783447266,-40.22242736816406,1.0
469,51.17842483520508,-93.3746566772461,9.0
470,-1.030507206916809,20.028799057006836,3.0
471,-25.513845443725586,114.91551208496094,6.0
472,59.62073516845703,67.3114013671875,0.0
473,-28.01555633544922,53.51645278930664,2.0
474,-45.474239349365234,35.95507049560547,2.0
475,73.99607849121094,-17.731178283691406,9.0
476,-86.75984191894531,-6.990876197814941,1.0
477,-64.87136840820312,36.07955551147461,2.0
478,88.34516143798828,-8.003971099853516,7.0
479,-37.567039489746094,51.19487380981445,2.0
480,-98.2273941040039,-45.46417999267578,1.0
481,25.557687759399414,-2.089717388153076,3.0
482,6.301674842834473,-94.63563537597656,4.0
483,30.77957534790039,-50.98601150512695,9.0
484,-101.7763671875,-38.62896728515625,1.0
485,-47.4296875,79.07196044921875,8.0
486,26.67212677001953,88.7236328125,0.0
487,-14.177022933959961,57.01112365722656,2.0
488,-21.973529815673828,27.280834197998047,2.0
489,26.28766632080078,2.5423648357391357,3.0
490,69.23870849609375,-85.52056884765625,4.0
491,-85.05177307128906,-43.80536651611328,1.0
492,82.43132781982422,50.836814880371094,3.0
493,59.358489990234375,-43.59577178955078,7.0
494,-3.1906256675720215,-88.12644958496094,4.0
495,-62.72206115722656,-35.030662536621094,1.0
496,70.23678588867188,-77.1885757446289,4.0
497,-95.53530883789062,0.009020019322633743,1.0
498,-27.636072158813477,-68.51681518554688,5.0
499,76.27286529541016,80.12151336669922,9.0
500,-46.41142654418945,115.9754867553711,6.0
501,36.14686965942383,-74.37319946289062,9.0
502,28.667814254760742,72.13239288330078,0.0
503,19.825515747070312,26.211084365844727,5.0
504,44.71271896362305,-21.0931453704834,7.0
505,-18.34039306640625,84.05547332763672,6.0
506,-24.21865463256836,-27.82529640197754,8.0
507,-37.071754455566406,16.04256248474121,2.0
508,43.1405143737793,106.76757049560547,0.0
509,84.73526763916016,-31.32187843322754,7.0
510,32.765655517578125,2.2730424404144287,3.0
511,-38.214176177978516,-97.34513854980469,5.0
512,-44.05379104614258,-10.650794982910156,8.0
513,-52.81173324584961,23.396629333496094,2.0
514,-26.753618240356445,-20.816179275512695,8.0
515,-26.314743041992188,47.9683952331543,2.0
516,33.25764083862305,-87.67511749267578,4.0
517,-73.37431335449219,-4.789467811584473,8.0
518,-7.875141143798828,-52.51911163330078,5.0
519,-32.162803649902344,-9.867084503173828,8.0
520,56.94888687133789,-57.753997802734375,9.0
521,100.12580871582031,-9.396889686584473,7.0
522,-90.08930969238281,-34.80284118652344,1.0
523,-50.76407241821289,30.194255828857422,2.0
524,11.002402305603027,-111.69096374511719,4.0
525,-50.92597198486328,-20.807992935180664,5.0
526,75.34745788574219,77.02030944824219,5.0
527,-114.79424285888672,4.307463645935059,1.0
528,-53.674964904785156,-92.44621276855469,8.0
529,-117.8624496459961,11.582585334777832,1.0
530,64.4054946899414,-57.36155319213867,4.0
531,72.4078369140625,-78.82066345214844,4.0
532,-31.726774215698242,74.3053970336914,6.0
533,-28.683277130126953,-57.92593002319336,5.0
534,4.341516971588135,-31.100727081298828,8.0
535,85.57121276855469,-77.28170776367188,9.0
536,-25.019880294799805,31.734853744506836,2.0
537,25.27417755126953,40.177696228027344,3.0
538,24.200706481933594,87.09715270996094,0.0
539,-12.997267723083496,-51.55009841918945,5.0
540,-84.70886993408203,-45.218650817871094,1.0
541,21.25321388244629,-92.6690673828125,4.0
542,62.90812683105469,63.67945861816406,0.0
543,-57.015785217285156,-19.31671714782715,5.0
544,-106.47067260742188,-24.42238426208496,1.0
545,-44.84513854980469,30.61905860900879,2.0
546,84.58609771728516,-75.89495086669922,9.0
547,-36.82878875732422,53.53795623779297,2.0
548,-20.299741744995117,-81.34310913085938,4.0
549,-104.88328552246094,19.390588760375977,1.0
550,-18.14168357849121,92.85633850097656,6.0
551,-2.597259998321533,-16.592073440551758,8.0
552,14.637271881103516,79.17252349853516,0.0
553,1.8917512893676758,-96.35401153564453,4.0
554,42.85898971557617,-67.1211166381836,9.0
555,45.53691482543945,79.59976196289062,0.0
556,44.37862777709961,112.95708465576172,0.0
557,22.073266983032227,23.255870819091797,5.0
558,33.50368118286133,-66.76307678222656,9.0
559,-3.1104581356048584,-29.650222778320312,2.0
560,10.202651977539062,22.964641571044922,3.0
561,-50.84250259399414,-93.54544830322266,5.0
562,90.6399154663086,12.131287574768066,9.0
563,31.055543899536133,-80.48734283447266,4.0
564,17.248517990112305,-75.7541275024414,4.0
565,26.913562774658203,0.9519883394241333,3.0
566,46.45998764038086,-61.23945617675781,9.0
567,-67.88468170166016,44.413021087646484,2.0
568,67.476318359375,7.984489440917969,3.0
569,-4.823235988616943,11.060864448547363,5.0
570,-43.74782943725586,76.30525207519531,6.0
571,-51.18959045410156,-67.53804016113281,5.0
572,-33.96189880371094,20.74273109436035,2.0
573,34.479759216308594,-77.13465118408203,7.0
574,-58.87654113769531,12.187806129455566,2.0
575,-4.067243576049805,-106.19441986083984,4.0
576,-83.37001037597656,46.8001594543457,2.0
577,46.59096908569336,-58.18798828125,4.0
578,51.278236389160156,-39.548587799072266,7.0
579,-36.63515853881836,47.070796966552734,2.0
580,-40.997310638427734,-72.9158706665039,5.0
581,1.0955257415771484,23.660228729248047,3.0
582,45.856109619140625,-20.763093948364258,7.0
583,-14.347774505615234,84.42678833007812,6.0
584,-75.65345001220703,-3.700855016708374,1.0
585,40.662635803222656,98.13619995117188,0.0
586,85.97750091552734,-80.98456573486328,7.0
587,-37.886695861816406,-99.58647918701172,5.0
588,-18.97907829284668,-98.20755767822266,4.0
589,-34.99427032470703,-94.31727600097656,5.0
590,-87.75114440917969,-24.786048889160156,1.0
591,-40.26803207397461,103.93106079101562,6.0
592,27.3465518951416,-34.48451614379883,9.0
593,62.68888854980469,-33.5244140625,7.0
594,-97.5109634399414,-30.191165924072266,1.0
595,-23.39470672607422,85.60226440429688,6.0
596,65.89288330078125,21.1801815032959,3.0
597,49.5090446472168,28.468055725097656,3.0
598,-108.69414520263672,-13.30671215057373,1.0
599,-35.51628875732422,16.736787796020508,2.0
600,-47.51072692871094,37.86455535888672,2.0
601,75.46601867675781,79.94343566894531,0.0
602,31.68100357055664,24.548444747924805,5.0
603,28.51634407043457,69.8564224243164,0.0
604,-34.35344314575195,85.55172729492188,6.0
605,32.047279357910156,34.01929473876953,8.0
